ola,fecha_aprox,marca,brand_id,metrica,valor,n_total,es_kavak
Ola 4,2022-Q3,Wahu,820,Experiencia_Compra_Pasada,,900,False
Ola 4,2022-Q3,Wahu,820,Experiencia_Venta_Pasada,,900,False
Ola 5,2022-Q4,KAVAK,1,Top_of_Mind,35.33,900,True
Ola 5,2022-Q4,KAVAK,1,Awareness_Espontanea,46.11,900,True
Ola 5,2022-Q4,KAVAK,1,Awareness_Asistida,73.0,900,True
Ola 5,2022-Q4,KAVAK,1,Consideracion,21.89,900,True
Ola 5,2022-Q4,KAVAK,1,Intencion_Compra_1a,7.78,900,True
Ola 5,2022-Q4,KAVAK,1,Intencion_Compra_Total,15.56,900,True
Ola 5,2022-Q4,KAVAK,1,NPS_Score,45.21,657,True
Ola 5,2022-Q4,KAVAK,1,NPS_Promotores_pct,42.89,900,True
Ola 5,2022-Q4,KAVAK,1,NPS_Detractores_pct,9.89,900,True
Ola 5,2022-Q4,KAVAK,1,NPS_Top2box_pct_recomendadores,58.75,657,True
Ola 5,2022-Q4,KAVAK,1,Brand_Satisfaction_Media,8.64,657,True
Ola 5,2022-Q4,KAVAK,1,Brand_Satisfaction_Top2box,61.49,657,True
Ola 5,2022-Q4,KAVAK,1,Brand_Affinity_Media,7.94,657,True
Ola 5,2022-Q4,KAVAK,1,Brand_Affinity_Top2box,47.95,657,True
Ola 5,2022-Q4,KAVAK,1,Experiencia_Compra_Pasada,44.11,900,True
Ola 5,2022-Q4,KAVAK,1,Experiencia_Venta_Pasada,38.22,900,True
Ola 5,2022-Q4,Segunda Mano Autos Usados,2,Top_of_Mind,3.78,900,False
Ola 5,2022-Q4,Segunda Mano Autos Usados,2,Awareness_Espontanea,16.22,900,False
Ola 5,2022-Q4,Segunda Mano Autos Usados,2,Awareness_Asistida,61.78,900,False
Ola 5,2022-Q4,Segunda Mano Autos Usados,2,Consideracion,14.22,900,False
Ola 5,2022-Q4,Segunda Mano Autos Usados,2,Intencion_Compra_1a,2.56,900,False
Ola 5,2022-Q4,Segunda Mano Autos Usados,2,Intencion_Compra_Total,7.0,900,False
Ola 5,2022-Q4,Segunda Mano Autos Usados,2,Experiencia_Compra_Pasada,23.56,900,False
Ola 5,2022-Q4,Segunda Mano Autos Usados,2,Experiencia_Venta_Pasada,13.22,900,False
Ola 5,2022-Q4,Mercado Libre,3,Top_of_Mind,6.44,900,False
Ola 5,2022-Q4,Mercado Libre,3,Awareness_Espontanea,27.67,900,False
Ola 5,2022-Q4,Mercado Libre,3,Awareness_Asistida,74.78,900,False
Ola 5,2022-Q4,Mercado Libre,3,Consideracion,17.33,900,False
Ola 5,2022-Q4,Mercado Libre,3,Intencion_Compra_1a,3.89,900,False
Ola 5,2022-Q4,Mercado Libre,3,Intencion_Compra_Total,10.22,900,False
Ola 5,2022-Q4,Mercado Libre,3,Experiencia_Compra_Pasada,35.56,900,False
Ola 5,2022-Q4,Mercado Libre,3,Experiencia_Venta_Pasada,21.11,900,False
Ola 5,2022-Q4,CarShop,4,Top_of_Mind,0.11,900,False
Ola 5,2022-Q4,CarShop,4,Awareness_Espontanea,0.33,900,False
Ola 5,2022-Q4,CarShop,4,Awareness_Asistida,10.33,900,False
Ola 5,2022-Q4,CarShop,4,Consideracion,1.22,900,False
Ola 5,2022-Q4,CarShop,4,Intencion_Compra_1a,0.44,900,False
Ola 5,2022-Q4,CarShop,4,Intencion_Compra_Total,1.33,900,False
Ola 5,2022-Q4,CarShop,4,Experiencia_Compra_Pasada,2.89,900,False
Ola 5,2022-Q4,CarShop,4,Experiencia_Venta_Pasada,1.11,900,False
Ola 5,2022-Q4,Vivanuncios,5,Top_of_Mind,0.44,900,False
Ola 5,2022-Q4,Vivanuncios,5,Awareness_Espontanea,3.56,900,False
Ola 5,2022-Q4,Vivanuncios,5,Awareness_Asistida,45.56,900,False
Ola 5,2022-Q4,Vivanuncios,5,Consideracion,5.89,900,False
Ola 5,2022-Q4,Vivanuncios,5,Intencion_Compra_1a,1.11,900,False
Ola 5,2022-Q4,Vivanuncios,5,Intencion_Compra_Total,3.56,900,False
Ola 5,2022-Q4,Vivanuncios,5,Experiencia_Compra_Pasada,11.33,900,False
Ola 5,2022-Q4,Vivanuncios,5,Experiencia_Venta_Pasada,5.0,900,False
Ola 5,2022-Q4,Trovit,6,Top_of_Mind,0.0,900,False
Ola 5,2022-Q4,Trovit,6,Awareness_Espontanea,0.22,900,False
Ola 5,2022-Q4,Trovit,6,Awareness_Asistida,19.44,900,False
Ola 5,2022-Q4,Trovit,6,Consideracion,2.44,900,False
Ola 5,2022-Q4,Trovit,6,Intencion_Compra_1a,0.33,900,False
Ola 5,2022-Q4,Trovit,6,Intencion_Compra_Total,2.0,900,False
Ola 5,2022-Q4,Trovit,6,Experiencia_Compra_Pasada,5.11,900,False
Ola 5,2022-Q4,Trovit,6,Experiencia_Venta_Pasada,3.0,900,False
Ola 5,2022-Q4,VendeTuAuto.com,7,Top_of_Mind,0.11,900,False
Ola 5,2022-Q4,VendeTuAuto.com,7,Awareness_Espontanea,1.0,900,False
Ola 5,2022-Q4,VendeTuAuto.com,7,Awareness_Asistida,0.0,900,False
Ola 5,2022-Q4,VendeTuAuto.com,7,Consideracion,,900,False
Ola 5,2022-Q4,VendeTuAuto.com,7,Intencion_Compra_1a,,900,False
Ola 5,2022-Q4,VendeTuAuto.com,7,Intencion_Compra_Total,0.0,900,False
Ola 5,2022-Q4,VendeTuAuto.com,7,Experiencia_Compra_Pasada,,900,False
Ola 5,2022-Q4,VendeTuAuto.com,7,Experiencia_Venta_Pasada,,900,False
Ola 5,2022-Q4,Lotes de autos usados,8,Top_of_Mind,0.22,900,False
Ola 5,2022-Q4,Lotes de autos usados,8,Awareness_Espontanea,1.33,900,False
Ola 5,2022-Q4,Lotes de autos usados,8,Awareness_Asistida,45.22,900,False
Ola 5,2022-Q4,Lotes de autos usados,8,Consideracion,15.0,900,False
Ola 5,2022-Q4,Lotes de autos usados,8,Intencion_Compra_1a,2.67,900,False
Ola 5,2022-Q4,Lotes de autos usados,8,Intencion_Compra_Total,6.0,900,False
Ola 5,2022-Q4,Lotes de autos usados,8,Experiencia_Compra_Pasada,16.33,900,False
Ola 5,2022-Q4,Lotes de autos usados,8,Experiencia_Venta_Pasada,9.33,900,False
Ola 5,2022-Q4,Seminuevos (Agencias),9,Top_of_Mind,0.78,900,False
Ola 5,2022-Q4,Seminuevos (Agencias),9,Awareness_Espontanea,1.0,900,False
Ola 5,2022-Q4,Seminuevos (Agencias),9,Awareness_Asistida,65.44,900,False
Ola 5,2022-Q4,Seminuevos (Agencias),9,Consideracion,24.33,900,False
Ola 5,2022-Q4,Seminuevos (Agencias),9,Intencion_Compra_1a,4.22,900,False
Ola 5,2022-Q4,Seminuevos (Agencias),9,Intencion_Compra_Total,12.22,900,False
Ola 5,2022-Q4,Seminuevos (Agencias),9,Experiencia_Compra_Pasada,34.78,900,False
Ola 5,2022-Q4,Seminuevos (Agencias),9,Experiencia_Venta_Pasada,27.11,900,False
Ola 5,2022-Q4,Clasificados periódicos,10,Top_of_Mind,0.22,900,False
Ola 5,2022-Q4,Clasificados periódicos,10,Awareness_Espontanea,1.22,900,False
Ola 5,2022-Q4,Clasificados periódicos,10,Awareness_Asistida,30.44,900,False
Ola 5,2022-Q4,Clasificados periódicos,10,Consideracion,6.44,900,False
Ola 5,2022-Q4,Clasificados periódicos,10,Intencion_Compra_1a,0.56,900,False
Ola 5,2022-Q4,Clasificados periódicos,10,Intencion_Compra_Total,1.78,900,False
Ola 5,2022-Q4,Clasificados periódicos,10,Experiencia_Compra_Pasada,8.44,900,False
Ola 5,2022-Q4,Clasificados periódicos,10,Experiencia_Venta_Pasada,4.56,900,False
Ola 5,2022-Q4,Autocosmos.com,11,Top_of_Mind,0.44,900,False
Ola 5,2022-Q4,Autocosmos.com,11,Awareness_Espontanea,4.78,900,False
Ola 5,2022-Q4,Autocosmos.com,11,Awareness_Asistida,15.56,900,False
Ola 5,2022-Q4,Autocosmos.com,11,Consideracion,2.67,900,False
Ola 5,2022-Q4,Autocosmos.com,11,Intencion_Compra_1a,0.67,900,False
Ola 5,2022-Q4,Autocosmos.com,11,Intencion_Compra_Total,2.0,900,False
Ola 5,2022-Q4,Autocosmos.com,11,Experiencia_Compra_Pasada,4.33,900,False
Ola 5,2022-Q4,Autocosmos.com,11,Experiencia_Venta_Pasada,2.78,900,False
Ola 5,2022-Q4,Mercado/Tianguis,12,Top_of_Mind,0.56,900,False
Ola 5,2022-Q4,Mercado/Tianguis,12,Awareness_Espontanea,3.89,900,False
Ola 5,2022-Q4,Mercado/Tianguis,12,Awareness_Asistida,49.11,900,False
Ola 5,2022-Q4,Mercado/Tianguis,12,Consideracion,19.0,900,False
Ola 5,2022-Q4,Mercado/Tianguis,12,Intencion_Compra_1a,2.44,900,False
Ola 5,2022-Q4,Mercado/Tianguis,12,Intencion_Compra_Total,5.22,900,False
Ola 5,2022-Q4,Mercado/Tianguis,12,Experiencia_Compra_Pasada,15.78,900,False
Ola 5,2022-Q4,Mercado/Tianguis,12,Experiencia_Venta_Pasada,8.89,900,False
Ola 5,2022-Q4,Trato directo,13,Top_of_Mind,0.56,900,False
Ola 5,2022-Q4,Trato directo,13,Awareness_Espontanea,1.56,900,False
Ola 5,2022-Q4,Trato directo,13,Awareness_Asistida,34.78,900,False
Ola 5,2022-Q4,Trato directo,13,Consideracion,19.56,900,False
Ola 5,2022-Q4,Trato directo,13,Intencion_Compra_1a,2.78,900,False
Ola 5,2022-Q4,Trato directo,13,Intencion_Compra_Total,6.11,900,False
Ola 5,2022-Q4,Trato directo,13,Experiencia_Compra_Pasada,12.33,900,False
Ola 5,2022-Q4,Trato directo,13,Experiencia_Venta_Pasada,9.22,900,False
Ola 5,2022-Q4,Cambiauto.mx,14,Top_of_Mind,0.0,900,False
Ola 5,2022-Q4,Cambiauto.mx,14,Awareness_Espontanea,0.0,900,False
Ola 5,2022-Q4,Cambiauto.mx,14,Awareness_Asistida,9.78,900,False
Ola 5,2022-Q4,Cambiauto.mx,14,Consideracion,1.67,900,False
Ola 5,2022-Q4,Cambiauto.mx,14,Intencion_Compra_1a,0.44,900,False
Ola 5,2022-Q4,Cambiauto.mx,14,Intencion_Compra_Total,1.0,900,False
Ola 5,2022-Q4,Cambiauto.mx,14,Experiencia_Compra_Pasada,3.0,900,False
Ola 5,2022-Q4,Cambiauto.mx,14,Experiencia_Venta_Pasada,1.78,900,False
Ola 5,2022-Q4,Tipi Top,15,Top_of_Mind,0.0,900,False
Ola 5,2022-Q4,Tipi Top,15,Awareness_Espontanea,0.0,900,False
Ola 5,2022-Q4,Tipi Top,15,Awareness_Asistida,4.22,900,False
Ola 5,2022-Q4,Tipi Top,15,Consideracion,0.78,900,False
Ola 5,2022-Q4,Tipi Top,15,Intencion_Compra_1a,0.33,900,False
Ola 5,2022-Q4,Tipi Top,15,Intencion_Compra_Total,0.56,900,False
Ola 5,2022-Q4,Tipi Top,15,Experiencia_Compra_Pasada,1.0,900,False
Ola 5,2022-Q4,Tipi Top,15,Experiencia_Venta_Pasada,0.33,900,False
Ola 5,2022-Q4,soloautos.mx,16,Top_of_Mind,2.89,900,False
Ola 5,2022-Q4,soloautos.mx,16,Awareness_Espontanea,9.78,900,False
Ola 5,2022-Q4,soloautos.mx,16,Awareness_Asistida,46.33,900,False
Ola 5,2022-Q4,soloautos.mx,16,Consideracion,9.44,900,False
Ola 5,2022-Q4,soloautos.mx,16,Intencion_Compra_1a,2.11,900,False
Ola 5,2022-Q4,soloautos.mx,16,Intencion_Compra_Total,6.89,900,False
Ola 5,2022-Q4,soloautos.mx,16,Experiencia_Compra_Pasada,17.67,900,False
Ola 5,2022-Q4,soloautos.mx,16,Experiencia_Venta_Pasada,11.56,900,False
Ola 5,2022-Q4,Car One,17,Top_of_Mind,1.11,900,False
Ola 5,2022-Q4,Car One,17,Awareness_Espontanea,3.11,900,False
Ola 5,2022-Q4,Car One,17,Awareness_Asistida,27.33,900,False
Ola 5,2022-Q4,Car One,17,Consideracion,6.0,900,False
Ola 5,2022-Q4,Car One,17,Intencion_Compra_1a,1.33,900,False
Ola 5,2022-Q4,Car One,17,Intencion_Compra_Total,3.78,900,False
Ola 5,2022-Q4,Car One,17,Experiencia_Compra_Pasada,9.11,900,False
Ola 5,2022-Q4,Car One,17,Experiencia_Venta_Pasada,7.0,900,False
Ola 5,2022-Q4,Facebook Marketplace,78,Top_of_Mind,1.11,900,False
Ola 5,2022-Q4,Facebook Marketplace,78,Awareness_Espontanea,4.11,900,False
Ola 5,2022-Q4,Facebook Marketplace,78,Awareness_Asistida,48.78,900,False
Ola 5,2022-Q4,Facebook Marketplace,78,Consideracion,15.0,900,False
Ola 5,2022-Q4,Facebook Marketplace,78,Intencion_Compra_1a,4.67,900,False
Ola 5,2022-Q4,Facebook Marketplace,78,Intencion_Compra_Total,7.22,900,False
Ola 5,2022-Q4,Facebook Marketplace,78,Experiencia_Compra_Pasada,23.11,900,False
Ola 5,2022-Q4,Facebook Marketplace,78,Experiencia_Venta_Pasada,14.44,900,False
Ola 5,2022-Q4,O|X Autos,102,Top_of_Mind,0.89,900,False
Ola 5,2022-Q4,O|X Autos,102,Awareness_Espontanea,6.0,900,False
Ola 5,2022-Q4,O|X Autos,102,Awareness_Asistida,18.44,900,False
Ola 5,2022-Q4,O|X Autos,102,Consideracion,3.44,900,False
Ola 5,2022-Q4,O|X Autos,102,Intencion_Compra_1a,1.11,900,False
Ola 5,2022-Q4,O|X Autos,102,Intencion_Compra_Total,3.11,900,False
Ola 5,2022-Q4,O|X Autos,102,Experiencia_Compra_Pasada,6.56,900,False
Ola 5,2022-Q4,O|X Autos,102,Experiencia_Venta_Pasada,3.89,900,False
Ola 5,2022-Q4,SemiNuevos.com,111,Top_of_Mind,0.67,900,False
Ola 5,2022-Q4,SemiNuevos.com,111,Awareness_Espontanea,3.44,900,False
Ola 5,2022-Q4,SemiNuevos.com,111,Awareness_Asistida,0.0,900,False
Ola 5,2022-Q4,SemiNuevos.com,111,Consideracion,,900,False
Ola 5,2022-Q4,SemiNuevos.com,111,Intencion_Compra_1a,,900,False
Ola 5,2022-Q4,SemiNuevos.com,111,Intencion_Compra_Total,0.0,900,False
Ola 5,2022-Q4,SemiNuevos.com,111,Experiencia_Compra_Pasada,,900,False
Ola 5,2022-Q4,SemiNuevos.com,111,Experiencia_Venta_Pasada,,900,False
Ola 5,2022-Q4,Odetta,384,Top_of_Mind,0.22,900,False
Ola 5,2022-Q4,Odetta,384,Awareness_Espontanea,2.33,900,False
Ola 5,2022-Q4,Odetta,384,Awareness_Asistida,0.0,900,False
Ola 5,2022-Q4,Odetta,384,Consideracion,,900,False
Ola 5,2022-Q4,Odetta,384,Intencion_Compra_1a,,900,False
Ola 5,2022-Q4,Odetta,384,Intencion_Compra_Total,0.0,900,False
Ola 5,2022-Q4,Odetta,384,Experiencia_Compra_Pasada,,900,False
Ola 5,2022-Q4,Odetta,384,Experiencia_Venta_Pasada,,900,False
Ola 5,2022-Q4,Creditas,457,Top_of_Mind,0.0,900,False
Ola 5,2022-Q4,Creditas,457,Awareness_Espontanea,0.11,900,False
Ola 5,2022-Q4,Creditas,457,Awareness_Asistida,3.33,900,False
Ola 5,2022-Q4,Creditas,457,Consideracion,0.78,900,False
Ola 5,2022-Q4,Creditas,457,Intencion_Compra_1a,0.22,900,False
Ola 5,2022-Q4,Creditas,457,Intencion_Compra_Total,0.67,900,False
Ola 5,2022-Q4,Creditas,457,Experiencia_Compra_Pasada,1.22,900,False
Ola 5,2022-Q4,Creditas,457,Experiencia_Venta_Pasada,0.78,900,False
Ola 5,2022-Q4,Caranty,595,Top_of_Mind,0.0,900,False
Ola 5,2022-Q4,Caranty,595,Awareness_Espontanea,0.11,900,False
Ola 5,2022-Q4,Caranty,595,Awareness_Asistida,0.0,900,False
Ola 5,2022-Q4,Caranty,595,Consideracion,,900,False
Ola 5,2022-Q4,Caranty,595,Intencion_Compra_1a,,900,False
Ola 5,2022-Q4,Caranty,595,Intencion_Compra_Total,0.0,900,False
Ola 5,2022-Q4,Caranty,595,Experiencia_Compra_Pasada,,900,False
Ola 5,2022-Q4,Caranty,595,Experiencia_Venta_Pasada,,900,False
Ola 5,2022-Q4,Wahu,820,Top_of_Mind,0.0,900,False
Ola 5,2022-Q4,Wahu,820,Awareness_Espontanea,0.0,900,False
Ola 5,2022-Q4,Wahu,820,Awareness_Asistida,0.0,900,False
Ola 5,2022-Q4,Wahu,820,Consideracion,,900,False
Ola 5,2022-Q4,Wahu,820,Intencion_Compra_1a,,900,False
Ola 5,2022-Q4,Wahu,820,Intencion_Compra_Total,0.0,900,False
Ola 5,2022-Q4,Wahu,820,Experiencia_Compra_Pasada,,900,False
Ola 5,2022-Q4,Wahu,820,Experiencia_Venta_Pasada,,900,False
Ola 6,2023-Q1,KAVAK,1,Top_of_Mind,37.22,900,True
Ola 6,2023-Q1,KAVAK,1,Awareness_Espontanea,52.56,900,True
Ola 6,2023-Q1,KAVAK,1,Awareness_Asistida,80.0,900,True
Ola 6,2023-Q1,KAVAK,1,Consideracion,25.0,900,True
Ola 6,2023-Q1,KAVAK,1,Intencion_Compra_1a,7.22,900,True
Ola 6,2023-Q1,KAVAK,1,Intencion_Compra_Total,16.22,900,True
Ola 6,2023-Q1,KAVAK,1,NPS_Score,26.81,720,True
Ola 6,2023-Q1,KAVAK,1,NPS_Promotores_pct,37.89,900,True
Ola 6,2023-Q1,KAVAK,1,NPS_Detractores_pct,16.44,900,True
Ola 6,2023-Q1,KAVAK,1,NPS_Top2box_pct_recomendadores,47.36,720,True
Ola 6,2023-Q1,KAVAK,1,Brand_Satisfaction_Media,8.2,720,True
Ola 6,2023-Q1,KAVAK,1,Brand_Satisfaction_Top2box,51.39,720,True
Ola 6,2023-Q1,KAVAK,1,Brand_Affinity_Media,7.5,720,True
Ola 6,2023-Q1,KAVAK,1,Brand_Affinity_Top2box,40.42,720,True
Ola 6,2023-Q1,KAVAK,1,Experiencia_Compra_Pasada,,900,True
Ola 6,2023-Q1,KAVAK,1,Experiencia_Venta_Pasada,43.11,900,True
Ola 6,2023-Q1,Segunda Mano Autos Usados,2,Top_of_Mind,4.22,900,False
Ola 6,2023-Q1,Segunda Mano Autos Usados,2,Awareness_Espontanea,17.33,900,False
Ola 6,2023-Q1,Segunda Mano Autos Usados,2,Awareness_Asistida,58.44,900,False
Ola 6,2023-Q1,Segunda Mano Autos Usados,2,Consideracion,13.44,900,False
Ola 6,2023-Q1,Segunda Mano Autos Usados,2,Intencion_Compra_1a,3.44,900,False
Ola 6,2023-Q1,Segunda Mano Autos Usados,2,Intencion_Compra_Total,6.67,900,False
Ola 6,2023-Q1,Segunda Mano Autos Usados,2,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Segunda Mano Autos Usados,2,Experiencia_Venta_Pasada,14.22,900,False
Ola 6,2023-Q1,Mercado Libre,3,Top_of_Mind,4.33,900,False
Ola 6,2023-Q1,Mercado Libre,3,Awareness_Espontanea,26.22,900,False
Ola 6,2023-Q1,Mercado Libre,3,Awareness_Asistida,71.33,900,False
Ola 6,2023-Q1,Mercado Libre,3,Consideracion,15.11,900,False
Ola 6,2023-Q1,Mercado Libre,3,Intencion_Compra_1a,4.56,900,False
Ola 6,2023-Q1,Mercado Libre,3,Intencion_Compra_Total,10.11,900,False
Ola 6,2023-Q1,Mercado Libre,3,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Mercado Libre,3,Experiencia_Venta_Pasada,22.44,900,False
Ola 6,2023-Q1,CarShop,4,Top_of_Mind,0.0,900,False
Ola 6,2023-Q1,CarShop,4,Awareness_Espontanea,0.0,900,False
Ola 6,2023-Q1,CarShop,4,Awareness_Asistida,8.67,900,False
Ola 6,2023-Q1,CarShop,4,Consideracion,1.67,900,False
Ola 6,2023-Q1,CarShop,4,Intencion_Compra_1a,0.11,900,False
Ola 6,2023-Q1,CarShop,4,Intencion_Compra_Total,0.67,900,False
Ola 6,2023-Q1,CarShop,4,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,CarShop,4,Experiencia_Venta_Pasada,1.89,900,False
Ola 6,2023-Q1,Vivanuncios,5,Top_of_Mind,1.0,900,False
Ola 6,2023-Q1,Vivanuncios,5,Awareness_Espontanea,4.22,900,False
Ola 6,2023-Q1,Vivanuncios,5,Awareness_Asistida,44.56,900,False
Ola 6,2023-Q1,Vivanuncios,5,Consideracion,5.33,900,False
Ola 6,2023-Q1,Vivanuncios,5,Intencion_Compra_1a,1.0,900,False
Ola 6,2023-Q1,Vivanuncios,5,Intencion_Compra_Total,4.22,900,False
Ola 6,2023-Q1,Vivanuncios,5,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Vivanuncios,5,Experiencia_Venta_Pasada,9.11,900,False
Ola 6,2023-Q1,Trovit,6,Top_of_Mind,0.0,900,False
Ola 6,2023-Q1,Trovit,6,Awareness_Espontanea,1.33,900,False
Ola 6,2023-Q1,Trovit,6,Awareness_Asistida,20.33,900,False
Ola 6,2023-Q1,Trovit,6,Consideracion,2.67,900,False
Ola 6,2023-Q1,Trovit,6,Intencion_Compra_1a,0.56,900,False
Ola 6,2023-Q1,Trovit,6,Intencion_Compra_Total,2.44,900,False
Ola 6,2023-Q1,Trovit,6,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Trovit,6,Experiencia_Venta_Pasada,5.22,900,False
Ola 6,2023-Q1,VendeTuAuto.com,7,Top_of_Mind,0.11,900,False
Ola 6,2023-Q1,VendeTuAuto.com,7,Awareness_Espontanea,0.56,900,False
Ola 6,2023-Q1,VendeTuAuto.com,7,Awareness_Asistida,0.0,900,False
Ola 6,2023-Q1,VendeTuAuto.com,7,Consideracion,,900,False
Ola 6,2023-Q1,VendeTuAuto.com,7,Intencion_Compra_1a,,900,False
Ola 6,2023-Q1,VendeTuAuto.com,7,Intencion_Compra_Total,0.0,900,False
Ola 6,2023-Q1,VendeTuAuto.com,7,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,VendeTuAuto.com,7,Experiencia_Venta_Pasada,,900,False
Ola 6,2023-Q1,Lotes de autos usados,8,Top_of_Mind,0.11,900,False
Ola 6,2023-Q1,Lotes de autos usados,8,Awareness_Espontanea,1.78,900,False
Ola 6,2023-Q1,Lotes de autos usados,8,Awareness_Asistida,42.33,900,False
Ola 6,2023-Q1,Lotes de autos usados,8,Consideracion,12.11,900,False
Ola 6,2023-Q1,Lotes de autos usados,8,Intencion_Compra_1a,1.78,900,False
Ola 6,2023-Q1,Lotes de autos usados,8,Intencion_Compra_Total,5.33,900,False
Ola 6,2023-Q1,Lotes de autos usados,8,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Lotes de autos usados,8,Experiencia_Venta_Pasada,11.67,900,False
Ola 6,2023-Q1,Seminuevos (Agencias),9,Top_of_Mind,0.33,900,False
Ola 6,2023-Q1,Seminuevos (Agencias),9,Awareness_Espontanea,0.56,900,False
Ola 6,2023-Q1,Seminuevos (Agencias),9,Awareness_Asistida,62.44,900,False
Ola 6,2023-Q1,Seminuevos (Agencias),9,Consideracion,25.11,900,False
Ola 6,2023-Q1,Seminuevos (Agencias),9,Intencion_Compra_1a,5.67,900,False
Ola 6,2023-Q1,Seminuevos (Agencias),9,Intencion_Compra_Total,13.22,900,False
Ola 6,2023-Q1,Seminuevos (Agencias),9,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Seminuevos (Agencias),9,Experiencia_Venta_Pasada,30.11,900,False
Ola 6,2023-Q1,Clasificados periódicos,10,Top_of_Mind,0.0,900,False
Ola 6,2023-Q1,Clasificados periódicos,10,Awareness_Espontanea,1.44,900,False
Ola 6,2023-Q1,Clasificados periódicos,10,Awareness_Asistida,29.78,900,False
Ola 6,2023-Q1,Clasificados periódicos,10,Consideracion,7.33,900,False
Ola 6,2023-Q1,Clasificados periódicos,10,Intencion_Compra_1a,1.0,900,False
Ola 6,2023-Q1,Clasificados periódicos,10,Intencion_Compra_Total,1.89,900,False
Ola 6,2023-Q1,Clasificados periódicos,10,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Clasificados periódicos,10,Experiencia_Venta_Pasada,5.56,900,False
Ola 6,2023-Q1,Autocosmos.com,11,Top_of_Mind,0.44,900,False
Ola 6,2023-Q1,Autocosmos.com,11,Awareness_Espontanea,4.33,900,False
Ola 6,2023-Q1,Autocosmos.com,11,Awareness_Asistida,16.33,900,False
Ola 6,2023-Q1,Autocosmos.com,11,Consideracion,3.67,900,False
Ola 6,2023-Q1,Autocosmos.com,11,Intencion_Compra_1a,0.56,900,False
Ola 6,2023-Q1,Autocosmos.com,11,Intencion_Compra_Total,1.67,900,False
Ola 6,2023-Q1,Autocosmos.com,11,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Autocosmos.com,11,Experiencia_Venta_Pasada,4.89,900,False
Ola 6,2023-Q1,Mercado/Tianguis,12,Top_of_Mind,0.78,900,False
Ola 6,2023-Q1,Mercado/Tianguis,12,Awareness_Espontanea,3.89,900,False
Ola 6,2023-Q1,Mercado/Tianguis,12,Awareness_Asistida,45.22,900,False
Ola 6,2023-Q1,Mercado/Tianguis,12,Consideracion,15.22,900,False
Ola 6,2023-Q1,Mercado/Tianguis,12,Intencion_Compra_1a,3.0,900,False
Ola 6,2023-Q1,Mercado/Tianguis,12,Intencion_Compra_Total,5.56,900,False
Ola 6,2023-Q1,Mercado/Tianguis,12,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Mercado/Tianguis,12,Experiencia_Venta_Pasada,12.33,900,False
Ola 6,2023-Q1,Trato directo,13,Top_of_Mind,0.33,900,False
Ola 6,2023-Q1,Trato directo,13,Awareness_Espontanea,0.78,900,False
Ola 6,2023-Q1,Trato directo,13,Awareness_Asistida,30.78,900,False
Ola 6,2023-Q1,Trato directo,13,Consideracion,17.44,900,False
Ola 6,2023-Q1,Trato directo,13,Intencion_Compra_1a,3.56,900,False
Ola 6,2023-Q1,Trato directo,13,Intencion_Compra_Total,6.44,900,False
Ola 6,2023-Q1,Trato directo,13,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Trato directo,13,Experiencia_Venta_Pasada,11.78,900,False
Ola 6,2023-Q1,Cambiauto.mx,14,Top_of_Mind,0.0,900,False
Ola 6,2023-Q1,Cambiauto.mx,14,Awareness_Espontanea,0.0,900,False
Ola 6,2023-Q1,Cambiauto.mx,14,Awareness_Asistida,10.44,900,False
Ola 6,2023-Q1,Cambiauto.mx,14,Consideracion,1.67,900,False
Ola 6,2023-Q1,Cambiauto.mx,14,Intencion_Compra_1a,0.33,900,False
Ola 6,2023-Q1,Cambiauto.mx,14,Intencion_Compra_Total,1.22,900,False
Ola 6,2023-Q1,Cambiauto.mx,14,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Cambiauto.mx,14,Experiencia_Venta_Pasada,2.33,900,False
Ola 6,2023-Q1,Tipi Top,15,Top_of_Mind,0.0,900,False
Ola 6,2023-Q1,Tipi Top,15,Awareness_Espontanea,0.0,900,False
Ola 6,2023-Q1,Tipi Top,15,Awareness_Asistida,0.0,900,False
Ola 6,2023-Q1,Tipi Top,15,Consideracion,,900,False
Ola 6,2023-Q1,Tipi Top,15,Intencion_Compra_1a,,900,False
Ola 6,2023-Q1,Tipi Top,15,Intencion_Compra_Total,0.0,900,False
Ola 6,2023-Q1,Tipi Top,15,Experiencia_Compra_Pasada,,900,False
Ola 6,2023-Q1,Tipi Top,15,Experiencia_Venta_Pasada,,900,False
Ola 6,2023-Q1,soloautos.mx,16,Top_of_Mind,3.89,900,False
